billingDate,articleNo,articleDescription,profitCenter,generalNamePro,brand,product,site,division,zone,territory,salesTypeDesc,billQty,basePrice
20240421,25410,LG NanoPrecision 55,LTV,LG TV,LG,TV,AND,Mumbai Suburban,Western Zone,Andheri,Financed Sales,2,134410.0
20240421,37632,TechStream HD 32,TTV,Toshiba TV,Toshiba,TV,JUH,Mumbai Suburban,Western Zone,Juhu,Financed Sales,1,27680.0
20240421,47808,LG AirComfort Deluxe 1.5T,LAC,LG AC,LG,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash and Coupon,1,44080.0
20240421,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Financed Sales,1,32660.0
20240421,47902,LG AirComfort Dual 2T,LAC,LG AC,LG,AC,BOR,Mumbai Suburban,Western Zone,Borivali,Cash and Coupon,1,57110.0
20240421,47902,LG AirComfort Dual 2T,LAC,LG AC,LG,AC,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Cash and Coupon,1,56160.0
20240421,48067,EcoBreeze Inverter 1T,PAC,Panasonic AC,Panasonic,AC,DAD,Mumbai City,Central Zone,Dadar,Financed Sales,1,32970.0
20240421,48123,EcoBreeze Window 1.5T,PAC,Panasonic AC,Panasonic,AC,COL,Mumbai City,Southern Zone,Colaba,Cash Sales,1,27630.0
20240421,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,COL,Mumbai City,Southern Zone,Colaba,Cash Sales,1,37340.0
20240421,48266,FrostGuard Inverter 1T,HAC,Haier AC,Haier,AC,DAD,Mumbai City,Central Zone,Dadar,Cash Sales,1,30880.0
20240421,48322,FrostGuard Dual 2T,HAC,Haier AC,Haier,AC,BOR,Mumbai Suburban,Western Zone,Borivali,Cash Sales,1,50760.0
20240421,48322,FrostGuard Dual 2T,HAC,Haier AC,Haier,AC,DAD,Mumbai City,Central Zone,Dadar,Financed Sales,3,168150.0
20240421,49552,EcoCool BCD 260,PRF,Panasonic Refrigerator,Panasonic,RF,COL,Mumbai City,Southern Zone,Colaba,Financed Sales,2,83830.0
20240421,49552,EcoCool BCD 260,PRF,Panasonic Refrigerator,Panasonic,RF,MAL,Mumbai Suburban,Western Zone,Malad,Cash Sales,2,86880.0
20240422,25355,HomeScreen Ultra 55,STV,Sony TV,Sony,TV,BAN,Mumbai Suburban,Western Zone,Bandra,Cash Sales,1,79200.0
20240422,25410,LG NanoPrecision 55,LTV,LG TV,LG,TV,DAD,Mumbai City,Central Zone,Dadar,Cash Sales,1,65810.0
20240422,37632,TechStream HD 32,TTV,Toshiba TV,Toshiba,TV,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Financed Sales,1,27730.0
20240422,37632,TechStream HD 32,TTV,Toshiba TV,Toshiba,TV,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,2,56590.0
20240422,47808,LG AirComfort Deluxe 1.5T,LAC,LG AC,LG,AC,COL,Mumbai City,Southern Zone,Colaba,Cash Sales,2,85740.0
20240422,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,AND,Mumbai Suburban,Western Zone,Andheri,Cash Sales,1,32990.0
20240422,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,AND,Mumbai Suburban,Western Zone,Andheri,Cash Sales,1,34940.0
20240422,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,DAD,Mumbai City,Central Zone,Dadar,Cash Sales,2,67190.0
20240422,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Cash Sales,1,38500.0
20240422,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,COL,Mumbai City,Southern Zone,Colaba,Cash Sales,1,40490.0
20240422,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,AND,Mumbai Suburban,Western Zone,Andheri,Financed Sales,1,32080.0
20240422,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,AND,Mumbai Suburban,Western Zone,Andheri,Cash Sales,3,96070.0
20240422,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,32910.0
20240423,24778,EcoCool BCD 290,PRF,Panasonic Refrigerator,Panasonic,RF,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,1,45640.0
20240423,25089,EcoVision UHD 43,PTV,Panasonic TV,Panasonic,TV,COL,Mumbai City,Southern Zone,Colaba,Cash Sales,2,77100.0
20240423,25089,EcoVision UHD 43,PTV,Panasonic TV,Panasonic,TV,MAL,Mumbai Suburban,Western Zone,Malad,Cash Sales,2,76090.0
20240423,25143,EcoVision Pro 55,PTV,Panasonic TV,Panasonic,TV,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,60380.0
20240423,25355,HomeScreen Ultra 55,STV,Sony TV,Sony,TV,JUH,Mumbai Suburban,Western Zone,Juhu,Financed Sales,2,159100.0
20240423,25410,LG NanoPrecision 55,LTV,LG TV,LG,TV,JUH,Mumbai Suburban,Western Zone,Juhu,Cash and Coupon,2,136100.0
20240423,47808,LG AirComfort Deluxe 1.5T,LAC,LG AC,LG,AC,BOR,Mumbai Suburban,Western Zone,Borivali,Cash and Coupon,2,86320.0
20240423,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,AND,Mumbai Suburban,Western Zone,Andheri,Financed Sales,2,65070.0
20240423,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,AND,Mumbai Suburban,Western Zone,Andheri,Cash and Coupon,2,70150.0
20240423,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,AND,Mumbai Suburban,Western Zone,Andheri,Cash Sales,1,33740.0
20240423,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Financed Sales,1,34540.0
20240423,47902,LG AirComfort Dual 2T,LAC,LG AC,LG,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Cash Sales,1,59580.0
20240423,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,JUH,Mumbai Suburban,Western Zone,Juhu,Financed Sales,1,40530.0
20240423,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,JUH,Mumbai Suburban,Western Zone,Juhu,Cash Sales,1,39540.0
20240423,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,38490.0
20240423,48123,EcoBreeze Window 1.5T,PAC,Panasonic AC,Panasonic,AC,COL,Mumbai City,Southern Zone,Colaba,Cash and Coupon,2,57040.0
20240423,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,1,37640.0
20240423,48266,FrostGuard Inverter 1T,HAC,Haier AC,Haier,AC,DAD,Mumbai City,Central Zone,Dadar,Cash Sales,1,31160.0
20240423,48266,FrostGuard Inverter 1T,HAC,Haier AC,Haier,AC,DAD,Mumbai City,Central Zone,Dadar,Cash Sales,1,31100.0
20240423,49552,EcoCool BCD 260,PRF,Panasonic Refrigerator,Panasonic,RF,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Cash Sales,1,41920.0
20240423,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,BAN,Mumbai Suburban,Western Zone,Bandra,Cash and Coupon,1,31910.0
20240423,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,MAL,Mumbai Suburban,Western Zone,Malad,Cash Sales,1,32270.0
20240424,24778,EcoCool BCD 290,PRF,Panasonic Refrigerator,Panasonic,RF,JUH,Mumbai Suburban,Western Zone,Juhu,Cash and Coupon,1,44790.0
20240424,24778,EcoCool BCD 290,PRF,Panasonic Refrigerator,Panasonic,RF,MAL,Mumbai Suburban,Western Zone,Malad,Cash Sales,1,44930.0
20240424,24778,EcoCool BCD 290,PRF,Panasonic Refrigerator,Panasonic,RF,MAL,Mumbai Suburban,Western Zone,Malad,Cash Sales,1,44870.0
20240424,25089,EcoVision UHD 43,PTV,Panasonic TV,Panasonic,TV,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,38300.0
20240424,25266,HomeScreen Exp 32,STV,Sony TV,Sony,TV,COL,Mumbai City,Southern Zone,Colaba,Cash Sales,1,26970.0
20240424,25410,LG NanoPrecision 55,LTV,LG TV,LG,TV,BAN,Mumbai Suburban,Western Zone,Bandra,Financed Sales,1,66060.0
20240424,37632,TechStream HD 32,TTV,Toshiba TV,Toshiba,TV,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Financed Sales,1,28140.0
20240424,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,COL,Mumbai City,Southern Zone,Colaba,Financed Sales,1,32170.0
20240424,47902,LG AirComfort Dual 2T,LAC,LG AC,LG,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Cash Sales,1,58880.0
20240424,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,JUH,Mumbai Suburban,Western Zone,Juhu,Cash Sales,1,38480.0
20240424,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,41330.0
20240424,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,AND,Mumbai Suburban,Western Zone,Andheri,Financed Sales,1,32610.0
20240425,24778,EcoCool BCD 290,PRF,Panasonic Refrigerator,Panasonic,RF,AND,Mumbai Suburban,Western Zone,Andheri,Cash Sales,1,44960.0
20240425,25143,EcoVision Pro 55,PTV,Panasonic TV,Panasonic,TV,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Cash and Coupon,1,58650.0
20240425,25143,EcoVision Pro 55,PTV,Panasonic TV,Panasonic,TV,POW,Mumbai Suburban,Central Zone,Powai,Cash and Coupon,1,60100.0
20240425,25143,EcoVision Pro 55,PTV,Panasonic TV,Panasonic,TV,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,1,59290.0
20240425,25266,HomeScreen Exp 32,STV,Sony TV,Sony,TV,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Financed Sales,1,26550.0
20240425,37745,TechStream Pro 50,TTV,Toshiba TV,Toshiba,TV,COL,Mumbai City,Southern Zone,Colaba,Financed Sales,3,160410.0
20240425,37745,TechStream Pro 50,TTV,Toshiba TV,Toshiba,TV,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Cash Sales,1,54990.0
20240425,47808,LG AirComfort Deluxe 1.5T,LAC,LG AC,LG,AC,MAL,Mumbai Suburban,Western Zone,Malad,Cash and Coupon,1,44140.0
20240425,47902,LG AirComfort Dual 2T,LAC,LG AC,LG,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Cash and Coupon,1,57770.0
20240425,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,COL,Mumbai City,Southern Zone,Colaba,Cash Sales,1,41120.0
20240425,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Cash and Coupon,1,39100.0
20240425,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,JUH,Mumbai Suburban,Western Zone,Juhu,Cash Sales,1,42640.0
20240425,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,JUH,Mumbai Suburban,Western Zone,Juhu,Financed Sales,1,37990.0
20240425,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,2,79190.0
20240425,48067,EcoBreeze Inverter 1T,PAC,Panasonic AC,Panasonic,AC,DAD,Mumbai City,Central Zone,Dadar,Financed Sales,1,31450.0
20240425,48067,EcoBreeze Inverter 1T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash and Coupon,1,29540.0
20240425,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Cash Sales,1,39450.0
20240425,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,MAL,Mumbai Suburban,Western Zone,Malad,Financed Sales,1,38090.0
20240426,25143,EcoVision Pro 55,PTV,Panasonic TV,Panasonic,TV,COL,Mumbai City,Southern Zone,Colaba,Cash Sales,1,60210.0
20240426,37632,TechStream HD 32,TTV,Toshiba TV,Toshiba,TV,MAL,Mumbai Suburban,Western Zone,Malad,Financed Sales,1,28160.0
20240426,37632,TechStream HD 32,TTV,Toshiba TV,Toshiba,TV,MAL,Mumbai Suburban,Western Zone,Malad,Financed Sales,1,28160.0
20240426,37632,TechStream HD 32,TTV,Toshiba TV,Toshiba,TV,MAL,Mumbai Suburban,Western Zone,Malad,Cash Sales,1,27850.0
20240426,47808,LG AirComfort Deluxe 1.5T,LAC,LG AC,LG,AC,DAD,Mumbai City,Central Zone,Dadar,Cash Sales,1,40710.0
20240426,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,AND,Mumbai Suburban,Western Zone,Andheri,Cash and Coupon,1,33020.0
20240426,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,AND,Mumbai Suburban,Western Zone,Andheri,Financed Sales,1,32740.0
20240426,47902,LG AirComfort Dual 2T,LAC,LG AC,LG,AC,BOR,Mumbai Suburban,Western Zone,Borivali,Cash and Coupon,1,57360.0
20240426,47902,LG AirComfort Dual 2T,LAC,LG AC,LG,AC,COL,Mumbai City,Southern Zone,Colaba,Financed Sales,1,55270.0
20240426,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,COL,Mumbai City,Southern Zone,Colaba,Cash Sales,1,38240.0
20240426,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,1,39050.0
20240426,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,1,40520.0
20240426,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,1,38710.0
20240426,48123,EcoBreeze Window 1.5T,PAC,Panasonic AC,Panasonic,AC,COL,Mumbai City,Southern Zone,Colaba,Financed Sales,1,26890.0
20240426,48266,FrostGuard Inverter 1T,HAC,Haier AC,Haier,AC,DAD,Mumbai City,Central Zone,Dadar,Cash Sales,1,31190.0
20240426,48322,FrostGuard Dual 2T,HAC,Haier AC,Haier,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Cash Sales,1,56270.0
20240426,48322,FrostGuard Dual 2T,HAC,Haier AC,Haier,AC,DAD,Mumbai City,Central Zone,Dadar,Cash Sales,1,54790.0
20240426,49552,EcoCool BCD 260,PRF,Panasonic Refrigerator,Panasonic,RF,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Cash Sales,1,43230.0
20240427,25012,EcoVision HD 32,PTV,Panasonic TV,Panasonic,TV,AND,Mumbai Suburban,Western Zone,Andheri,Cash Sales,1,24810.0
20240427,25266,HomeScreen Exp 32,STV,Sony TV,Sony,TV,BAN,Mumbai Suburban,Western Zone,Bandra,Cash Sales,1,26600.0
20240427,25410,LG NanoPrecision 55,LTV,LG TV,LG,TV,DAD,Mumbai City,Central Zone,Dadar,Cash Sales,1,68050.0
20240427,37632,TechStream HD 32,TTV,Toshiba TV,Toshiba,TV,COL,Mumbai City,Southern Zone,Colaba,Financed Sales,1,28520.0
20240427,37632,TechStream HD 32,TTV,Toshiba TV,Toshiba,TV,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Cash Sales,1,28120.0
20240427,37699,TechStream 4K 43,TTV,Toshiba TV,Toshiba,TV,POW,Mumbai Suburban,Central Zone,Powai,Cash and Coupon,1,40930.0
20240427,37745,TechStream Pro 50,TTV,Toshiba TV,Toshiba,TV,AND,Mumbai Suburban,Western Zone,Andheri,Cash Sales,1,54990.0
20240427,47808,LG AirComfort Deluxe 1.5T,LAC,LG AC,LG,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Financed Sales,2,86420.0
20240427,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,BOR,Mumbai Suburban,Western Zone,Borivali,Cash Sales,2,66500.0
20240427,47902,LG AirComfort Dual 2T,LAC,LG AC,LG,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Financed Sales,1,57970.0
20240427,47902,LG AirComfort Dual 2T,LAC,LG AC,LG,AC,BOR,Mumbai Suburban,Western Zone,Borivali,Financed Sales,1,56340.0
20240427,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,42190.0
20240427,48067,EcoBreeze Inverter 1T,PAC,Panasonic AC,Panasonic,AC,JUH,Mumbai Suburban,Western Zone,Juhu,Financed Sales,2,61860.0
20240427,48123,EcoBreeze Window 1.5T,PAC,Panasonic AC,Panasonic,AC,COL,Mumbai City,Southern Zone,Colaba,Cash and Coupon,2,59700.0
20240427,48123,EcoBreeze Window 1.5T,PAC,Panasonic AC,Panasonic,AC,COL,Mumbai City,Southern Zone,Colaba,Cash Sales,1,27750.0
20240427,48123,EcoBreeze Window 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,28850.0
20240427,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Financed Sales,1,36250.0
20240427,48266,FrostGuard Inverter 1T,HAC,Haier AC,Haier,AC,MAL,Mumbai Suburban,Western Zone,Malad,Cash Sales,1,32250.0
20240427,48322,FrostGuard Dual 2T,HAC,Haier AC,Haier,AC,AND,Mumbai Suburban,Western Zone,Andheri,Cash Sales,1,52490.0
20240427,48322,FrostGuard Dual 2T,HAC,Haier AC,Haier,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Cash Sales,1,54380.0
20240427,49552,EcoCool BCD 260,PRF,Panasonic Refrigerator,Panasonic,RF,BOR,Mumbai Suburban,Western Zone,Borivali,Financed Sales,1,43260.0
20240427,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,AND,Mumbai Suburban,Western Zone,Andheri,Cash Sales,1,32480.0
20240427,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,MAL,Mumbai Suburban,Western Zone,Malad,Cash Sales,2,64410.0
20240428,24778,EcoCool BCD 290,PRF,Panasonic Refrigerator,Panasonic,RF,DAD,Mumbai City,Central Zone,Dadar,Cash Sales,1,45340.0
20240428,25012,EcoVision HD 32,PTV,Panasonic TV,Panasonic,TV,BOR,Mumbai Suburban,Western Zone,Borivali,Cash Sales,2,50310.0
20240428,25089,EcoVision UHD 43,PTV,Panasonic TV,Panasonic,TV,JUH,Mumbai Suburban,Western Zone,Juhu,Financed Sales,1,38570.0
20240428,25301,HomeScreen Pro 43,STV,Sony TV,Sony,TV,JUH,Mumbai Suburban,Western Zone,Juhu,Financed Sales,2,93430.0
20240428,25410,LG NanoPrecision 55,LTV,LG TV,LG,TV,COL,Mumbai City,Southern Zone,Colaba,Cash Sales,1,67250.0
20240428,37699,TechStream 4K 43,TTV,Toshiba TV,Toshiba,TV,DAD,Mumbai City,Central Zone,Dadar,Financed Sales,1,40920.0
20240428,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,BOR,Mumbai Suburban,Western Zone,Borivali,Cash Sales,1,35340.0
20240428,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,COL,Mumbai City,Southern Zone,Colaba,Cash Sales,1,39630.0
20240428,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,DAD,Mumbai City,Central Zone,Dadar,Financed Sales,1,41530.0
20240428,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,JUH,Mumbai Suburban,Western Zone,Juhu,Cash Sales,2,78430.0
20240428,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,JUH,Mumbai Suburban,Western Zone,Juhu,Cash Sales,2,81030.0
20240428,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,JUH,Mumbai Suburban,Western Zone,Juhu,Financed Sales,1,42040.0
20240428,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,3,125670.0
20240428,48123,EcoBreeze Window 1.5T,PAC,Panasonic AC,Panasonic,AC,AND,Mumbai Suburban,Western Zone,Andheri,Cash Sales,1,28700.0
20240428,48123,EcoBreeze Window 1.5T,PAC,Panasonic AC,Panasonic,AC,COL,Mumbai City,Southern Zone,Colaba,Financed Sales,1,28310.0
20240428,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Cash Sales,1,37190.0
20240428,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Financed Sales,1,39180.0
20240428,48266,FrostGuard Inverter 1T,HAC,Haier AC,Haier,AC,DAD,Mumbai City,Central Zone,Dadar,Financed Sales,1,29260.0
20240428,48322,FrostGuard Dual 2T,HAC,Haier AC,Haier,AC,COL,Mumbai City,Southern Zone,Colaba,Cash Sales,3,155600.0
20240428,48322,FrostGuard Dual 2T,HAC,Haier AC,Haier,AC,COL,Mumbai City,Southern Zone,Colaba,Cash Sales,3,157800.0
20240428,48322,FrostGuard Dual 2T,HAC,Haier AC,Haier,AC,DAD,Mumbai City,Central Zone,Dadar,Financed Sales,2,100840.0
20240428,48322,FrostGuard Dual 2T,HAC,Haier AC,Haier,AC,JUH,Mumbai Suburban,Western Zone,Juhu,Cash and Coupon,2,108780.0
20240428,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,1,32500.0
20240429,25012,EcoVision HD 32,PTV,Panasonic TV,Panasonic,TV,JUH,Mumbai Suburban,Western Zone,Juhu,Financed Sales,1,25460.0
20240429,25355,HomeScreen Ultra 55,STV,Sony TV,Sony,TV,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,1,79890.0
20240429,47808,LG AirComfort Deluxe 1.5T,LAC,LG AC,LG,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Financed Sales,1,42010.0
20240429,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Financed Sales,2,71740.0
20240429,47902,LG AirComfort Dual 2T,LAC,LG AC,LG,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Cash Sales,1,59710.0
20240429,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Cash Sales,1,38030.0
20240429,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,JUH,Mumbai Suburban,Western Zone,Juhu,Cash Sales,2,82090.0
20240429,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Cash Sales,1,36260.0
20240429,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,MAL,Mumbai Suburban,Western Zone,Malad,Financed Sales,2,72900.0
20240429,48266,FrostGuard Inverter 1T,HAC,Haier AC,Haier,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Financed Sales,1,30830.0
20240429,48266,FrostGuard Inverter 1T,HAC,Haier AC,Haier,AC,DAD,Mumbai City,Central Zone,Dadar,Cash Sales,1,31220.0
20240429,48322,FrostGuard Dual 2T,HAC,Haier AC,Haier,AC,COL,Mumbai City,Southern Zone,Colaba,Cash Sales,1,52650.0
20240429,49552,EcoCool BCD 260,PRF,Panasonic Refrigerator,Panasonic,RF,DAD,Mumbai City,Central Zone,Dadar,Cash Sales,2,84660.0
20240429,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,32150.0
20240430,25012,EcoVision HD 32,PTV,Panasonic TV,Panasonic,TV,COL,Mumbai City,Southern Zone,Colaba,Cash Sales,1,25600.0
20240430,25143,EcoVision Pro 55,PTV,Panasonic TV,Panasonic,TV,BAN,Mumbai Suburban,Western Zone,Bandra,Financed Sales,1,58800.0
20240430,25266,HomeScreen Exp 32,STV,Sony TV,Sony,TV,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Financed Sales,1,26320.0
20240430,25467,LG QLED Vision 50,LTV,LG TV,LG,TV,DAD,Mumbai City,Central Zone,Dadar,Cash Sales,3,221760.0
20240430,25467,LG QLED Vision 50,LTV,LG TV,LG,TV,JUH,Mumbai Suburban,Western Zone,Juhu,Cash Sales,2,142920.0
20240430,47902,LG AirComfort Dual 2T,LAC,LG AC,LG,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Cash Sales,2,119210.0
20240430,47902,LG AirComfort Dual 2T,LAC,LG AC,LG,AC,MAL,Mumbai Suburban,Western Zone,Malad,Cash and Coupon,1,59400.0
20240430,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,JUH,Mumbai Suburban,Western Zone,Juhu,Financed Sales,1,39510.0
20240430,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,JUH,Mumbai Suburban,Western Zone,Juhu,Cash Sales,2,81910.0
20240430,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,3,123960.0
20240430,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,AND,Mumbai Suburban,Western Zone,Andheri,Cash Sales,1,33150.0
20240430,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,AND,Mumbai Suburban,Western Zone,Andheri,Cash Sales,1,32240.0
20240501,24778,EcoCool BCD 290,PRF,Panasonic Refrigerator,Panasonic,RF,JUH,Mumbai Suburban,Western Zone,Juhu,Cash Sales,2,89120.0
20240501,25143,EcoVision Pro 55,PTV,Panasonic TV,Panasonic,TV,BAN,Mumbai Suburban,Western Zone,Bandra,Cash and Coupon,1,59980.0
20240501,25355,HomeScreen Ultra 55,STV,Sony TV,Sony,TV,BOR,Mumbai Suburban,Western Zone,Borivali,Financed Sales,1,80380.0
20240501,25355,HomeScreen Ultra 55,STV,Sony TV,Sony,TV,COL,Mumbai City,Southern Zone,Colaba,Cash Sales,1,80380.0
20240501,37632,TechStream HD 32,TTV,Toshiba TV,Toshiba,TV,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,2,56730.0
20240501,47902,LG AirComfort Dual 2T,LAC,LG AC,LG,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Cash Sales,1,57610.0
20240501,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,DAD,Mumbai City,Central Zone,Dadar,Cash and Coupon,1,42910.0
20240501,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Cash and Coupon,2,80500.0
20240501,48123,EcoBreeze Window 1.5T,PAC,Panasonic AC,Panasonic,AC,AND,Mumbai Suburban,Western Zone,Andheri,Cash Sales,2,59310.0
20240501,48123,EcoBreeze Window 1.5T,PAC,Panasonic AC,Panasonic,AC,COL,Mumbai City,Southern Zone,Colaba,Cash Sales,2,56920.0
